answer,question,serial_id,id
建议参考行业内同类公司，主要考虑未来各类资质的要求，如：ICP经营许可证需要100万注册资本，视频网站牌照需要1000万注册资本。无特殊需求的，10-100万都可以。,公司注册资本写多少合适？,BJBJIC0001,402
不用，2014年3月1日后，公司注册改革，注册资本从实缴改为认缴。也就说，你现在只需拿出1元，即可注册。,注册100万的公司，需要一次缴清吗?,BJBJIC0001,403
除了正常的工商变更之外，还需要：去银行变更基本户信息；去税务变更公司法人信息。,变更公司法人，需要注意什么？,BJBJIC0001,404
认缴这个词是从新公司法修改后被大规模使用进公司法的。在公司法修改前，成立一家公司是很费力的。不但在注册资本的金额上有要求，在出资形式上等多方面有要求。以前是实缴出资，现在就是认缴出资，这也是最大改革初之一。只有少部分行业公司注册还要求注册资本，以及资本形式。大部分行业公司注册资本下限撤销，这也就是我们所说的一元可以成立公司的原因。而且形式也不再是必须实缴，而是可以先说明自己出资多少，就可以注册公司了。,注册资本的实缴与认缴的不同之处？,BJBJIC0001,405
是,分公司的经营范围不得超出公司的经营范围,BJBJIC0001,406
使用非常用文字能有效提高核名通过率。如果名称由“ABC”组成，则“AB”与“BC”组合需同时满足不重名的条件下，“ABC”方能定义为不重名。公司类型需与营业范围匹配。,怎样设计企业名称，更容易通过核名？,BJBJIC0002,407
经营场所证明：房产证或产权证明、购房合同、村民委员会（街、镇）证明或能证明房产的有关证明及有一年以上租赁合同，且所租房屋符合使用规定：(a)商用房，收取 “房屋产权资料＋法人签订的租赁合同”。 (b)商住两用房，收取“房屋产权资料＋法签订的租赁合同＋由街道出具的《经营场所使用证明》”。,注册地址的使用有什么要求吗？,BJBJIC0002,408
选择不同银行开户，开户费用及所含服务均有差异，具体细节以银行要求为准。基本户的开通应该以方便日常收付为主，尽量选择与日常生活距离较近的银行开户。,银行开户有什么需要注意的？,BJBJIC0002,409
公司开业自取得税务登记证之日起一个月内要到税务所专管员处申请税种核定，若半年之内仍未申请核定或已申请核定未购买发票公司税务部门有权将其列入非正常户，并以行政处罚。,国地税报到有时间要求吗？,BJBJIC0002,410
公司申请登记的经营范围中有法律、行政法规和国务院决定规定报批的项目，在公司开展的经营活动涉及该项目时需先办理该项目的批准文件、许可证书或许可证明文件 。,什么是特许经营项目？,BJBJIC0002,411
1、有损于国家、社会公共利益的2、“中国”、“中华”、“全国”、“国家”、“国际”字词，县级以上行政区划不得用作字号3、可能对公众造成欺骗或者误解的4、外国国家(地区)名称、国际组织名称5、党名称、党政军机关名称、群众组织名称、社团组织名称及其简称、部队番号6、 违反社会公序良俗，不尊重民族、宗教习俗的6、汉语拼音、字母、外国文字、标点符号7、不符合国家规范的语言文字8、法律、法规规定禁止的其他内容和文字。,哪些名字不能作为公司名字？,BJBJIC0002,412
可以。,自然人的姓名可否用于公司字名字？,BJBJIC0002,413
建议参考行业内同类公司，主要考虑未来各类资质的要求，如：ICP经营许可证需要100万注册资本，视频网站牌照需要1000万注册资本。无特殊需求的，10-100万都可以。,公司注册资本写多少合适？,BJBJIC0002,414
不用，2014年3月1日后，公司注册改革，注册资本从实缴改为认缴。也就说，你现在只需拿出1元，即可注册。,注册100万的公司，需要一次缴清吗?,BJBJIC0002,415
除了正常的工商变更之外，还需要：去银行变更基本户信息；去税务变更公司法人信息。,变更公司法人，需要注意什么？,BJBJIC0002,416
认缴这个词是从新公司法修改后被大规模使用进公司法的。在公司法修改前，成立一家公司是很费力的。不但在注册资本的金额上有要求，在出资形式上等多方面有要求。以前是实缴出资，现在就是认缴出资，这也是最大改革初之一。只有少部分行业公司注册还要求注册资本，以及资本形式。大部分行业公司注册资本下限撤销，这也就是我们所说的一元可以成立公司的原因。而且形式也不再是必须实缴，而是可以先说明自己出资多少，就可以注册公司了。,注册资本的实缴与认缴的不同之处？,BJBJIC0002,417
是,分公司的经营范围不得超出公司的经营范围,BJBJIC0002,418
法人无法担任企业高管，三年内不但能担任其他新企业法人。,公司结束经营后如不正常注销公司？,BJBJIC0012,419
工商企业信用网，在线公示，随时可查。,公司结束经营后如不正常注销公司 ，工商黑名单公示？,BJBJIC0012,420
全国个人征信联网，个人征信系统内有黑记录。,公司结束经营后如不正常注销公司，个人征信黑记录？,BJBJIC0012,421
个人征信黑记录，银行征信问题导致无法贷款。,公司结束经营后如不正常注销公司 ，无法贷款买房？,BJBJIC0012,422
申请移民时，对个人背景的要求严格，个人征信黑记录，不利于移民,公司结束经营后如不正常注销公司，无法办理移民？,BJBJIC0012,423
每月票据分类、整理、装订，做帐，出具凭证、报表，账本，报税。解答财税疑难问题、规避财税风险。,企业湾包括哪些服务？,BJBJFC0001,424
各类费用单据 、销售发票 、采购发票 、银行对账单及银行单据、工资单、成本结算单等,什么票据可以做账？,BJBJFC0001,425
不行，《会计法》规定从事会计工作的人员都必须取得会计从业资格证书，必须是会计才能做账。,必须是会计才能记账吗？我自己做可不可以？,BJBJFC0001,426
不绝对，你开给别人的发票（收入票）必须是当月票当月报，别人开给你的发票当年即可。,发票必须得当月票当月报吗？,BJBJFC0001,427
